id_votacao,id_deputado,tipoVoto,dataRegistroVoto
2367600-30,204535,0.0,2023-09-27T19:06:31
2367600-30,204453,0.0,2023-09-27T19:06:28
2367600-30,74537,0.0,2023-09-27T19:06:26
2367600-30,160635,0.0,2023-09-27T19:06:26
2367600-30,178895,0.0,2023-09-27T19:06:25
2367600-30,220713,0.0,2023-09-27T19:06:25
2367600-30,221148,0.0,2023-09-27T19:06:22
2367600-30,224333,0.0,2023-09-27T19:06:22
2367600-30,141456,0.0,2023-09-27T19:06:21
2367600-30,137070,0.0,2023-09-27T19:06:20
2367600-30,220612,0.0,2023-09-27T19:06:20
2367600-30,179001,0.0,2023-09-27T19:06:19
2367600-30,204358,0.0,2023-09-27T19:06:19
2367600-30,89536,0.0,2023-09-27T19:06:18
2367600-30,178858,0.0,2023-09-27T19:06:18
2367600-30,204504,0.0,2023-09-27T19:06:18
2367600-30,220534,0.0,2023-09-27T19:06:18
2367600-30,74043,Obstrução,2023-09-27T19:06:17
2367600-30,204398,0.0,2023-09-27T19:06:16
2367600-30,204497,0.0,2023-09-27T19:06:16
2367600-30,80815,0.0,2023-09-27T19:06:15
2367600-30,160556,0.0,2023-09-27T19:06:15
2367600-30,178993,0.0,2023-09-27T19:06:15
2367600-30,220584,0.0,2023-09-27T19:06:15
2367600-30,204491,0.0,2023-09-27T19:06:14
2367600-30,204501,0.0,2023-09-27T19:06:14
2367600-30,220617,0.0,2023-09-27T19:06:14
2367600-30,205550,0.0,2023-09-27T19:06:13
2367600-30,160558,Obstrução,2023-09-27T19:06:11
2367600-30,171623,0.0,2023-09-27T19:06:11
2367600-30,178910,Obstrução,2023-09-27T19:06:11
2367600-30,220560,0.0,2023-09-27T19:06:11
2367600-30,220701,0.0,2023-09-27T19:06:10
2367600-30,204457,0.0,2023-09-27T19:06:09
2367600-30,178989,0.0,2023-09-27T19:06:08
2367600-30,204464,0.0,2023-09-27T19:06:08
2367600-30,74090,0.0,2023-09-27T19:06:07
2367600-30,220588,0.0,2023-09-27T19:06:07
2367600-30,74156,0.0,2023-09-27T19:06:06
2367600-30,141431,0.0,2023-09-27T19:06:06
2367600-30,204557,0.0,2023-09-27T19:06:06
2367600-30,220618,1.0,2023-09-27T19:06:06
2367600-30,69871,0.0,2023-09-27T19:06:01
2367600-30,220602,0.0,2023-09-27T19:05:59
2367600-30,220707,0.0,2023-09-27T19:05:56
2367600-30,74171,0.0,2023-09-27T19:05:55
2367600-30,206018,0.0,2023-09-27T19:05:54
2367600-30,204426,0.0,2023-09-27T19:05:52
2367600-30,220543,0.0,2023-09-27T19:05:52
2367600-30,74848,0.0,2023-09-27T19:05:50
2367600-30,141470,0.0,2023-09-27T19:05:49
2367600-30,160548,0.0,2023-09-27T19:05:48
2367600-30,209189,0.0,2023-09-27T19:05:48
2367600-30,73778,0.0,2023-09-27T19:05:46
2367600-30,220668,0.0,2023-09-27T19:05:45
2367600-30,204408,0.0,2023-09-27T19:05:43
2367600-30,204356,0.0,2023-09-27T19:05:41
2367600-30,204456,0.0,2023-09-27T19:05:41
2367600-30,220703,0.0,2023-09-27T19:05:39
2367600-30,204433,0.0,2023-09-27T19:05:38
2367600-30,220529,0.0,2023-09-27T19:05:35
2367600-30,178954,Artigo 17,2023-09-27T19:05:23
2367600-35,141431,0.0,2023-09-27T20:22:22
2367600-35,160510,0.0,2023-09-27T20:21:59
2367600-35,116379,0.0,2023-09-27T20:21:55
2367600-35,74090,0.0,2023-09-27T20:21:48
2367600-35,204416,Obstrução,2023-09-27T20:21:25
2367600-35,204473,Obstrução,2023-09-27T20:21:03
2367600-35,220690,Obstrução,2023-09-27T20:21:01
2367600-35,178989,0.0,2023-09-27T20:20:44
2367600-35,73486,1.0,2023-09-27T20:20:32
2367600-35,205865,0.0,2023-09-27T20:20:28
2367600-35,226553,0.0,2023-09-27T20:20:28
2367600-35,74398,0.0,2023-09-27T20:20:11
2367600-35,121948,0.0,2023-09-27T20:19:40
2367600-35,138286,0.0,2023-09-27T20:19:30
2367600-35,160758,Obstrução,2023-09-27T20:19:16
2367600-35,204460,Obstrução,2023-09-27T20:19:14
2367600-35,178987,0.0,2023-09-27T20:19:09
2367600-35,220536,0.0,2023-09-27T20:18:49
2367600-35,226075,Obstrução,2023-09-27T20:18:47
2367600-35,88256,0.0,2023-09-27T20:18:37
2367600-35,204453,0.0,2023-09-27T20:18:21
2367600-35,220674,0.0,2023-09-27T20:18:12
2367600-35,72442,0.0,2023-09-27T20:18:02
2367600-35,73806,0.0,2023-09-27T20:17:54
2367600-35,204553,0.0,2023-09-27T20:17:48
2367600-35,220655,Obstrução,2023-09-27T20:17:33
2367600-35,220621,Obstrução,2023-09-27T20:17:25
2367600-35,220663,0.0,2023-09-27T20:17:08
2367600-35,74060,0.0,2023-09-27T20:17:05
2367600-35,220608,0.0,2023-09-27T20:17:01
2367600-35,204365,Obstrução,2023-09-27T20:16:58
2367600-35,204563,Obstrução,2023-09-27T20:16:58
2367600-35,220668,0.0,2023-09-27T20:16:57
2367600-35,220689,Obstrução,2023-09-27T20:16:49
2367600-35,220528,0.0,2023-09-27T20:16:42
2367600-35,220631,Obstrução,2023-09-27T20:16:33
2367600-35,220645,0.0,2023-09-27T20:16:32
2367600-35,160553,0.0,2023-09-27T20:16:30
2367600-35,220551,0.0,2023-09-27T20:16:29
2367600-35,204361,0.0,2023-09-27T20:16:27
2367600-35,204501,0.0,2023-09-27T20:16:24
2367600-35,178866,0.0,2023-09-27T20:16:19
2367600-35,204515,0.0,2023-09-27T20:16:19
2367600-35,220591,0.0,2023-09-27T20:16:17
2367600-35,178946,Obstrução,2023-09-27T20:16:15
2367600-35,220592,0.0,2023-09-27T20:16:05
2367600-35,204378,Obstrução,2023-09-27T20:16:03
2367600-35,160610,0.0,2023-09-27T20:16:02
2367600-35,223128,0.0,2023-09-27T20:15:50
2367600-35,178931,0.0,2023-09-27T20:15:49
2367600-35,74585,1.0,2023-09-27T20:15:45
2367600-35,220688,0.0,2023-09-27T20:15:43
2367600-35,141411,0.0,2023-09-27T20:15:42
2367600-35,204441,0.0,2023-09-27T20:15:42
2367600-35,204528,Obstrução,2023-09-27T20:15:42
2367600-35,220607,0.0,2023-09-27T20:15:41
2367600-35,160629,0.0,2023-09-27T20:15:39
2367600-35,73441,0.0,2023-09-27T20:15:35
2367600-35,204422,0.0,2023-09-27T20:15:35
2367600-35,204559,0.0,2023-09-27T20:15:33
2367600-35,178993,0.0,2023-09-27T20:15:31
2367600-35,160512,0.0,2023-09-27T20:15:19
2367600-35,204409,0.0,2023-09-27T20:15:18
2367600-35,150418,0.0,2023-09-27T20:15:17
2367600-35,220613,Obstrução,2023-09-27T20:15:17
2367600-35,160599,0.0,2023-09-27T20:15:16
2367600-35,215043,0.0,2023-09-27T20:15:13
2367600-35,80815,0.0,2023-09-27T20:15:12
2367600-35,178975,0.0,2023-09-27T20:15:11
2367600-35,166402,0.0,2023-09-27T20:15:10
2367600-35,178986,0.0,2023-09-27T20:15:10
2367600-35,178964,0.0,2023-09-27T20:15:07
2367600-35,141421,0.0,2023-09-27T20:15:05
