numeroDoc,idDeputado,nomeDeputado,tipo_despesa,fornecedor,valor,data
0025113146,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,109.04,2023-11-06T00:00:00
066327035,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,108.79,2023-06-05T00:00:00
070459653,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,102.44,2023-07-05T00:00:00
074553907,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,101.02,2023-08-03T00:00:00
078911568,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,102.48,2023-09-04T00:00:00
083055131,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,104.49,2023-10-04T00:00:00
300008734339,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,104.61,2023-05-04T00:00:00
300027640242,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COMPANHIA ENERGÉTICA DO CEARÁ,124.12,2023-04-04T00:00:00
10,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,GALAXY GABINETE TECNOLOGIA E GESTÃO LTDA,2600.0,2023-11-06T00:00:00
5,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,GALAXY GABINETE TECNOLOGIA E GESTÃO LTDA,2600.0,2023-08-01T00:00:00
7,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,GALAXY GABINETE TECNOLOGIA E GESTÃO LTDA,2600.0,2023-09-01T00:00:00
8,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,GALAXY GABINETE TECNOLOGIA E GESTÃO LTDA,2600.0,2023-10-02T00:00:00
456870,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,481.47,2023-02-22T00:00:00
468415,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,481.47,2023-03-23T00:00:00
479240,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-04-26T00:00:00
487781,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-05-23T00:00:00
499065,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-06-23T00:00:00
508077,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-07-20T00:00:00
517925,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-08-22T00:00:00
527232,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-09-21T00:00:00
537990,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-10-24T00:00:00
548732,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,METRAN ADMINISTRADORA,558.67,2023-11-22T00:00:00
000008207,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,291.57,2023-06-01T00:00:00
000008535,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,169.9,2023-07-03T00:00:00
000008832,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,169.9,2023-08-01T00:00:00
000009146,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,169.9,2023-09-01T00:00:00
000009478,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,169.9,2023-10-02T00:00:00
000009797,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,169.9,2023-11-01T00:00:00
000017850,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,119.9,2023-03-02T00:00:00
000019613,220658,Luiz Gastão,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ORION TELECOMUNICACOES COMERCIO E SERVICOS LTDA,119.9,2023-05-02T00:00:00
48,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MARLENE SIAS FRATTANI,1600.0,2023-02-01T00:00:00
00000293,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,NEVES E FERREIRA TECNOLOGIA LTDA,840.0,2023-02-27T00:00:00
20233,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SCHEFFER INFORMÁTICA,1635.0,2023-02-01T00:00:00
00000015,204455,Luiz Lima,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"MOWIL PRODUCOES, ASSESSORIA E COMUNICACAO LTDA",15000.0,2023-02-08T00:00:00
0021881668,204455,Luiz Lima,TELEFONIA,CLARO,99.1,2023-02-11T00:00:00
0006154263,204455,Luiz Lima,TELEFONIA,Claro NXT Telecomunicações S.A,465.35,2023-02-11T00:00:00
11660221,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-02-14T00:00:00
11710304,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-03-16T00:00:00
11760363,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,325.02,2023-04-15T00:00:00
11810466,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-05-16T00:00:00
11860630,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,325.02,2023-06-15T00:00:00
11910804,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-07-15T00:00:00
11961083,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-08-15T00:00:00
12011418,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,325.02,2023-09-14T00:00:00
12061811,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-10-14T00:00:00
12112293,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-11-14T00:00:00
12162843,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,AGUAS DE NOVA FRIBURGO,318.44,2023-12-14T00:00:00
109000295441,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CALLERI ASSESS. E CONSUL. IMOB. LTDA.,164.85,2023-05-17T00:00:00
0023057473,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,222.45,2023-03-10T00:00:00
0025396731,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,238.27,2023-05-10T00:00:00
0026518360,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,238.27,2023-06-09T00:00:00
0027739051,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,238.27,2023-07-13T00:00:00
0028922253,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,238.27,2023-08-09T00:00:00
0030092452,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,238.42,2023-09-12T00:00:00
0031266832,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,247.56,2023-10-10T00:00:00
0032459759,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,247.52,2023-11-10T00:00:00
0033623434,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,251.12,2023-12-08T00:00:00
0034812735,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CLARO,246.88,2024-01-09T00:00:00
000079887,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,108.2,2023-04-27T00:00:00
000097450,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,68.79,2023-05-29T00:00:00
000117335,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,64.18,2023-06-28T00:00:00
000137516,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,45.99,2023-07-27T00:00:00
000157433,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,52.92,2023-08-28T00:00:00
000177719,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,105.38,2023-09-28T00:00:00
000198172,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,95.08,2023-10-27T00:00:00
000219667,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,157.02,2023-11-29T00:00:00
000243476,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,107.42,2023-12-28T00:00:00
304959,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,129.0,2023-02-25T00:00:00
408593,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.,234.9,2023-03-27T00:00:00
16580,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,7102.42,2023-02-27T00:00:00
16660,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,4972.22,2023-03-25T00:00:00
16742,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,5202.72,2023-04-27T00:00:00
16809,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,4947.62,2023-05-23T00:00:00
16900,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,5125.88,2023-06-30T00:00:00
16981,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,4967.18,2023-07-27T00:00:00
17080,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,5144.74,2023-08-28T00:00:00
17151,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,4947.62,2023-09-28T00:00:00
17253,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,5487.8,2023-10-27T00:00:00
17377,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,4157.21,2023-11-28T00:00:00
17430,204455,Luiz Lima,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,FRANKLIN DA SILVA SILVEIRA,3888.89,2023-12-19T00:00:00
22040010049,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PEDRO GRANADO IMOVEIS LTDA,3875.24,2023-02-02T00:00:00
609,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,JORNAL O PIONEIRO LTDA.,500.0,2023-02-01T00:00:00
7526961,162332,Luiz Nishimori,TELEFONIA,CELULAR FUNCIONAL,216.19,2023-02-14T00:00:00
463340,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ALMEIDA MIYASAKI & CIA LTDA,4500.0,2023-05-15T00:00:00
21515927,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,427.06,2023-02-04T00:00:00
26576952,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,387.39,2023-03-03T00:00:00
31778968,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,502.99,2023-04-04T00:00:00
46614685,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,316.12,2023-07-04T00:00:00
570027772,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,346.7,2023-09-02T00:00:00
77836089,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Copel Distribuição S.A.,650.79,2024-01-03T00:00:00
37,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,D R EVANGELISTA - INFORMATICA - ME,855.0,2023-08-03T00:00:00
11823369,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,LIGGA TELECOMUNICAÇÕES SA,149.9,2023-03-10T00:00:00
109/00461293-5,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,OPÇÃO IMÓVEIS.,4500.0,2023-04-15T00:00:00
109/00465260-0,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,OPÇÃO IMÓVEIS.,4500.0,2023-06-15T00:00:00
109/00467120-4,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,OPÇÃO IMÓVEIS.,4500.0,2023-07-15T00:00:00
109/00469064-2,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,OPÇÃO IMÓVEIS.,4500.0,2023-08-15T00:00:00
109/00476929-7,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,OPÇÃO IMÓVEIS.,4500.0,2023-12-15T00:00:00
470993,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,OPÇÃO IMÓVEIS.,4500.0,2023-09-15T00:00:00
473049,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,OPÇÃO IMÓVEIS.,4500.0,2023-11-16T00:00:00
22040010050,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PEDRO GRANADO IMOVEIS LTDA,3875.24,2023-03-03T00:00:00
22040010051,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PEDRO GRANADO IMOVEIS LTDA,3875.24,2023-03-28T00:00:00
0739.4160,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SANEPAR,305.82,2023-10-19T00:00:00
0739.4179,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SANEPAR,184.1,2023-03-17T00:00:00
07394160,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SANEPAR,238.85,2023-09-19T00:00:00
07394160/072023,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SANEPAR,214.32,2023-07-15T00:00:00
07394179/022023,162332,Luiz Nishimori,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SANEPAR,146.61,2023-02-15T00:00:00
281824,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,ABRITTA POSTOS DE SERVICOS LTDA,200.05,2023-09-12T00:00:00
001.717,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,2153.13,2023-05-25T00:00:00
1617,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,2834.56,2023-02-24T00:00:00
1646,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,1113.43,2023-03-22T00:00:00
1670,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,1889.0,2023-04-06T00:00:00
1701,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,3204.36,2023-05-08T00:00:00
1741,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,1558.46,2023-06-14T00:00:00
1753,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,2133.33,2023-06-27T00:00:00
1791,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,1773.63,2023-07-31T00:00:00
1823,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,2184.59,2023-08-21T00:00:00
1825,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,1205.45,2023-08-21T00:00:00
1848,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,2409.29,2023-09-11T00:00:00
1857,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,3684.3,2023-09-25T00:00:00
1888,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,3954.85,2023-10-23T00:00:00
1915,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,3187.13,2023-11-18T00:00:00
1936,162332,Luiz Nishimori,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO HORTO FLORESTAL LTDA,3098.87,2023-12-08T00:00:00
190,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,ALECIO MARTINS FERREIRA,1000.0,2023-11-03T00:00:00
114,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,BBN NOTÍCIAS,500.0,2023-03-20T00:00:00
184,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,BBN NOTÍCIAS,500.0,2023-06-23T00:00:00
203,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,BBN NOTÍCIAS,500.0,2023-07-13T00:00:00
229,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,BBN NOTÍCIAS,500.0,2023-08-06T00:00:00
289,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,BBN NOTÍCIAS,500.0,2023-10-19T00:00:00
479,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,BEIJA - FLOR REPRESENTACOES DE PUBLICIDADES LTDA,1500.0,2023-06-27T00:00:00
427,162332,Luiz Nishimori,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,BEIJA FLOR REPRESENTAÇÕES DE PUBLICIDADE LTDA.,2000.0,2023-02-08T00:00:00
7526961,204526,Luiz Philippe de Orleans e Bragança,TELEFONIA,CELULAR FUNCIONAL,116.43,2023-02-14T00:00:00
10,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PAPELARIA E PRESENTES GUARARA EIRELI,53.75,2023-12-08T00:00:00
0028154,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,REGUS DO BRASIL LTDA,1426.0,2023-09-14T00:00:00
0028975,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,REGUS DO BRASIL LTDA,1426.0,2023-10-25T00:00:00
009231,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,REGUS DO BRASIL LTDA,2128.5,2023-06-24T00:00:00
009232,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,REGUS DO BRASIL LTDA,1416.0,2023-10-10T00:00:00
009635,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,REGUS DO BRASIL LTDA,1425.0,2023-08-24T00:00:00
29718,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,REGUS DO BRASIL LTDA,1426.0,2023-12-25T00:00:00
9332,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,REGUS DO BRASIL LTDA,1426.0,2023-08-17T00:00:00
4470,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,466.5,2023-02-01T00:00:00
4783,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,565.2,2023-05-17T00:00:00
5176,204526,Luiz Philippe de Orleans e Bragança,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,504.2,2023-10-18T00:00:00
05275,204526,Luiz Philippe de Orleans e Bragança,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO ORTEGA LTDA,215.42,2023-05-08T00:00:00
